consistency_score,resume_score,internship_score,placement_boost,burnout_risk_encoded,avg_subject_score,placed
0.37359188225548623,0.4913220256803341,6.7783893035937135,0.6778389303593714,1.0,42.28126940349901,0
0.3909176161195622,0.2606185618623361,1.2015028336563682,0.12015028336563682,2.0,50.80100061031771,0
0.7733303754037117,0.6243429527282085,5.59126327253664,0.559126327253664,0.0,51.8758290718578,0
0.008597228154158087,0.18077973873018305,6.347216722008157,0.6347216722008157,0.0,84.6079736400726,1
0.7640032503607427,0.7532989534346831,9.033485216756517,0.9033485216756517,2.0,41.962316445795416,1
0.5363264438004385,0.9068120325759873,9.572933783400046,0.9572933783400046,2.0,32.21247003618602,0
0.6978253888646258,0.1666212058603187,2.3502720356332296,0.23502720356332296,0.0,70.54969241544461,0
0.5092585924258954,0.8202713053582606,2.105188593948306,0.21051885939483062,1.0,64.24535111574113,0
0.7907249027428302,0.19847201702519168,6.837463107031403,0.6837463107031403,0.0,30.176121441606092,1
0.43706938889390445,0.5004242856884645,4.894835918557703,0.48948359185577034,1.0,79.70499034749031,1
0.34584085955738064,0.9292461169841566,7.435668711104536,0.7435668711104536,0.0,57.551103564297634,1
0.6365190517692084,0.08271071756373538,8.484719447467516,0.8484719447467516,0.0,65.60841033415423,0
0.44444495926131655,0.08976672005448583,0.10684652132672334,0.010684652132672334,1.0,73.60286251867518,0
0.30342643702403094,0.9587234835417241,8.787305012148737,0.8787305012148737,2.0,33.33744828507056,1
0.9135464022315022,0.15884935537951206,2.654348139756574,0.2654348139756574,2.0,41.21535767336911,0
0.7232736057115836,0.34204762872912875,9.693969273316549,0.969396927331655,2.0,60.10422365997581,0
0.1968774405726742,0.45899400020773784,4.3026200757827695,0.43026200757827693,1.0,41.173534252546325,0
0.7401059700504368,0.006695979139281771,8.524474784916167,0.8524474784916167,0.0,37.57786996349895,0
0.2523968148557104,0.1880803920017715,1.9993548189141797,0.19993548189141797,0.0,51.12267417927474,1
0.4312733133949127,0.828405420456323,5.251569854780102,0.5251569854780102,1.0,57.7329922256959,1
0.21742203920806968,0.5188538394343034,0.6328804925042186,0.06328804925042186,2.0,85.24161364049186,0
0.11329784535821874,0.39389799014898674,7.348428918260427,0.7348428918260427,0.0,68.67096057012067,0
0.39906365580706016,0.6819696777288288,9.420998374409793,0.9420998374409792,1.0,90.4108027376946,1
0.5550813952444252,0.3247691642465538,8.431230390982108,0.8431230390982108,0.0,59.71777625316488,0
0.30212169735956196,0.4385384472029831,6.80353074461101,0.6803530744611009,0.0,60.707156180953795,1
0.07500299903086649,0.9937263525174195,1.189380974168316,0.11893809741683159,1.0,50.24420401184573,0
0.24963731093625008,0.7742861495045885,9.839597891071996,0.9839597891071996,0.0,35.3014796368995,1
0.24565738391260095,0.5539733051373236,3.439624506018496,0.3439624506018496,0.0,41.18052073136516,0
0.5907522093551902,0.5267454602163455,6.327728576951723,0.6327728576951723,1.0,34.40101918123592,0
0.282148678847722,0.8442719589977304,2.7298008752595826,0.27298008752595826,2.0,75.72419387900135,1
0.5337758719094581,0.6008669493730574,8.273221419591675,0.8273221419591674,1.0,52.685046453522006,0
0.4703396311376683,0.3392786547413722,3.784203165145267,0.3784203165145267,1.0,32.04861556032279,0
0.2663577920500798,0.41779170646593145,3.906775029264722,0.3906775029264722,1.0,78.89294666604879,0
0.7412171754625083,0.18338969518599924,0.044800274989008626,0.004480027498900863,0.0,46.56470779448481,1
0.6675912207163829,0.9595205801575413,5.753352690155177,0.5753352690155177,0.0,88.07889090050556,1
0.6802729631291498,0.6522063110905242,2.5073156625604973,0.25073156625604975,0.0,83.50042705023047,0
0.43358118651855215,0.39857042075805715,9.21849576355234,0.921849576355234,2.0,49.74435944116826,0
0.31659634571276185,0.35988792111357804,7.831498989683462,0.7831498989683462,2.0,45.32157972050134,0
0.5907409907029492,0.9069923141150363,9.520720207788123,0.9520720207788124,1.0,94.5502062035956,1
0.9590903366514864,0.36031555367379386,3.8974529149346138,0.3897452914934614,2.0,83.27700007969122,1
0.4339601825235455,0.7563647944526696,6.617300595060174,0.6617300595060174,0.0,90.23060645615729,0
0.6652833708586291,0.8354263242119623,4.518019723260461,0.45180197232604613,0.0,31.107411847468075,0
0.4423496688422721,0.909800339154851,9.09337455866005,0.909337455866005,2.0,68.89146214120635,0
0.9326016603399874,0.373051854348993,3.24261175144093,0.32426117514409303,2.0,47.33174078515164,0
0.26471668688007244,0.765326903305932,3.285256981482462,0.32852569814824617,1.0,54.35746757053159,0
0.4583999450912841,0.3268817668359971,3.6594352159161216,0.36594352159161214,2.0,35.91990176018357,0
0.4936522719986882,0.9440191253307537,4.977892179612949,0.49778921796129494,2.0,78.6437643998777,0
0.7286479814540282,0.011160161684554692,8.877192683617288,0.8877192683617288,0.0,64.1668631150268,1
0.7213088799787698,0.570190449532882,2.0746749209440596,0.20746749209440596,1.0,81.4814955610178,0
0.7394418998846742,0.5099519368939293,6.513079035061575,0.6513079035061575,1.0,37.57160495206206,1
0.7329402452605882,0.8776224774919423,3.0595730082086616,0.30595730082086614,0.0,94.8227535639584,1
0.4697582656399978,0.21631225194536974,0.8266123945085957,0.08266123945085957,0.0,52.656152277965376,1
0.15556449743278278,0.08728790128757491,9.536569801331673,0.9536569801331674,2.0,91.84382526568525,1
0.8704381108808287,0.8464395625348557,7.857791084751142,0.7857791084751142,0.0,73.96965362496304,0
0.324833204208515,0.35010189542398984,9.52018825414786,0.9520188254147859,1.0,37.07420790877228,1
0.11031806876438133,0.3249192475325976,4.002696698083596,0.40026966980835954,1.0,80.8292918202746,0
0.1287819705475397,0.10531046746459372,7.569802454528052,0.7569802454528052,1.0,66.44312283971364,0
0.49475877605475227,0.9200589123353682,6.511448219625322,0.6511448219625322,1.0,42.2657011319216,0
0.4259339663241827,0.632957829607823,6.190172048170028,0.6190172048170028,0.0,42.17038795861691,1
0.6635266442516616,0.6921837765192858,0.40270357890327513,0.04027035789032751,1.0,91.9550579900511,0
0.6118655255750748,0.8979379980303789,0.7172912009148735,0.07172912009148735,1.0,94.90659366491809,1
0.10741196061569935,0.8438545270527719,1.9526279331214658,0.19526279331214658,0.0,67.44752183551944,0
0.2967487564949969,0.4518138707919822,7.496539587189831,0.7496539587189831,2.0,42.164969225180826,1
0.8962547981931245,0.15977204154063507,7.983422352194502,0.7983422352194502,1.0,52.11682024306441,0
0.7666826426836945,0.672313902652216,6.47220863623007,0.647220863623007,2.0,43.77728354918599,1
0.8705412025943691,0.650715230868677,1.9206870060150116,0.19206870060150116,2.0,69.48692004209465,1
0.02198762264360221,0.047079585032858584,7.776172634809909,0.7776172634809909,2.0,56.01806411478742,0
0.9120886956177368,0.8994013458171588,1.1346848896570083,0.11346848896570083,0.0,54.574425749437154,0
0.8610780184858082,0.3352392414826968,8.940233984996057,0.8940233984996058,2.0,82.09217384928732,1
0.45227712383692953,0.4287797474920294,3.8477411384738436,0.38477411384738436,0.0,92.63193926121222,0
0.673588037521129,0.5137813955414087,7.270876951809697,0.7270876951809697,1.0,42.806677726259714,1
0.2719936131713513,0.91201923640852,1.69495056461901,0.169495056461901,2.0,56.93754606420529,1
0.6585882140500087,0.17048987056315623,3.1428252721718684,0.31428252721718686,1.0,64.87444430698119,1
0.7987712592456803,0.36868979429489723,4.9527316405518365,0.4952731640551836,0.0,45.9817185675824,1
0.48355586960283303,0.5013405061694296,4.963549877112747,0.49635498771127473,0.0,56.123503835929945,1
0.028273503058036997,0.9918987264530285,0.9719975231374312,0.09719975231374312,1.0,33.626788750825945,0
0.4163453826897562,0.4397510471240602,5.483189168798788,0.5483189168798788,2.0,32.67939306539005,0
0.7249802479339604,0.3985378121829727,0.7511791591169104,0.07511791591169104,2.0,81.11343634276008,0
0.7037561268313833,0.9350268106136651,9.23679981832325,0.923679981832325,2.0,52.04108413079465,1
0.48630348238028087,0.6614948612931775,4.217674632530518,0.4217674632530518,1.0,75.9826015018461,1
0.9857090754071995,0.1635742615854262,4.390790149528457,0.43907901495284574,2.0,35.38940858347765,0
0.11704586951647455,0.17580186154420363,5.769935270855936,0.5769935270855936,2.0,73.59334688501657,1
0.1582881854233742,0.644452685783485,7.816747199430609,0.7816747199430609,1.0,72.46905295275619,1
0.2583273492341608,0.4670553461500734,0.695348386361293,0.0695348386361293,0.0,83.3945686401265,0
0.8035449249750857,0.00896805672347989,7.029780454121878,0.7029780454121878,0.0,43.299486296447135,1
0.7628182928971521,0.44859208101024906,9.105308449170165,0.9105308449170165,2.0,65.8226222232424,1
0.7727618398394509,0.9396953103328828,4.391967321395663,0.43919673213956634,2.0,88.57689126241623,0
0.8796228491473754,0.747378885380207,0.1326535876642243,0.01326535876642243,0.0,44.292403367551024,1
0.4429108066885379,0.5586025091364271,2.4736852313327526,0.24736852313327526,2.0,38.1162051395995,0
0.3185729699426407,0.19519611543825233,9.410459869682557,0.9410459869682557,0.0,52.409731725760906,1
0.6003821037274231,0.3356400611075072,1.180195485725496,0.11801954857254959,1.0,92.74749439970377,0
0.4098717338468879,0.9966392831370743,0.13613580552586102,0.013613580552586102,1.0,40.23039441266678,0
0.5238406140648755,0.659053663055349,9.358600351673228,0.9358600351673229,0.0,37.756745840791744,1
0.14021732123075836,0.27628757706442786,8.630257282385429,0.863025728238543,2.0,94.85356776053263,1
0.3963825091093772,0.7379908372744368,4.603920479638055,0.4603920479638055,2.0,55.55516346809259,0
0.47263404255094643,0.09136487132046722,0.05395002014457306,0.005395002014457306,0.0,39.70117208579489,0
0.08744043447698746,0.370582372053357,5.837705317333322,0.5837705317333322,2.0,66.3102688263109,0
0.9944952565853343,0.2291308216582908,8.167618813689954,0.8167618813689954,2.0,30.90073543333614,1
0.0377859258701172,0.896008084833574,2.8607078453462687,0.28607078453462687,2.0,57.662372593671414,0
0.9195156147363284,0.735145513862915,1.7273545900139309,0.1727354590013931,1.0,32.354217839936936,0
0.08019816519507472,0.49749986230226817,9.046587216225335,0.9046587216225335,2.0,66.7470071645449,1
0.8592976442140563,0.40780011990407394,7.679263105127677,0.7679263105127677,1.0,70.61005394933062,0
0.5482417769495761,0.8585871985454987,4.48081231052452,0.448081231052452,2.0,30.229299920408792,0
0.19633486804619205,0.19543169061558308,9.050147748769927,0.9050147748769927,2.0,63.32583809928493,1
0.23132838887627927,0.074762805817981,6.0815597895967635,0.6081559789596763,1.0,91.42200772317638,0
0.3516083624174461,0.8517707823887117,9.440885940227355,0.9440885940227355,0.0,55.875796353452145,1
0.7940227239423482,0.8564961194720502,1.0316100597730016,0.10316100597730016,2.0,92.04268452494944,1
0.14714621509253045,0.24307643134820411,4.364149305299019,0.43641493052990193,0.0,92.62562228869132,0
0.2422314242663396,0.19528382616704842,6.792167535403905,0.6792167535403906,1.0,45.61624084306449,0
0.6926779306234606,0.7213071725608893,4.07897390758662,0.40789739075866194,1.0,67.52962571405817,1
